Academic Journal|0248-4900|Biology of the Cell|Elsevier Science|Y
Academic Journal|0248-4900|Biology of the Cell (Wiley-Blackwell)|Wiley-Blackwell|Y
Academic Journal|1525-7797|Biomacromolecules|American Chemical Society|Y
Academic Journal|1477-044X|BioMagnetic Research & Technology|BioMed Central|Y
Academic Journal|1177-2719|Biomarker Insights|Libertas Academica Ltd.|Y
Academic Journal|1354-750X|Biomarkers|Taylor & Francis Ltd|Y
Academic Journal|1179-299X|Biomarkers in Cancer|Libertas Academica Ltd.|Y
Academic Journal|0144-4565|Biomass|Elsevier Science|Y
Academic Journal||Biomass & Bioenergy|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0142-9612|Biomaterials|Elsevier Science|Y
Academic Journal|1314-684X|Biomath|Biomath Forum|Y
Academic Journal|2159-2527|Biomatter|Landes Bioscience|Y
Magazine|1075-9662|Biomechanics|United Business Media|
Academic Journal|1617-7959|Biomechanics & Modeling in Mechanobiology|Springer Science & Business Media B.V.|Y
Academic Journal|2314-6133|BioMed Research International|Hindawi Publishing Corporation|Y
Academic Journal|1742-5581|Biomedical Digital Libraries|BioMed Central|Y
Academic Journal|1475-925X|BioMedical Engineering OnLine|BioMed Central|Y
Academic Journal|1823-5530|Biomedical Imaging & Intervention Journal|Department of Biomedical Imaging, University of Malaya|Y
Academic Journal|1178-2226|Biomedical Informatics Insights|Libertas Academica Ltd.|Y
Academic Journal|2049-9434|Biomedical Reports|Spandidos Publications UK Ltd|Y
Academic Journal|0970-938X|Biomedical Research (0970-938X)|Scientific Publishers of India|Y
Academic Journal|0753-3322|Biomedicine & Pharmacotherapy|Elsevier Science|Y
Academic Journal||Biometric Technology Today|Elsevier Science|Y
Academic Journal|0006-341X|Biometrics|Wiley-Blackwell|Y
Academic Journal|0006-3444|Biometrika|Oxford University Press|Y
Academic Journal|1932-1058|Biomicrofluidics|American Institute of Physics|Y
Academic Journal|0976-9080|Biomirror|Xinnovem Publishing Group|Y
Academic Journal|1868-5021|Biomolecular Concepts|De Gruyter|Y
Academic Journal|1389-0344|Biomolecular Engineering|Elsevier Science|Y
Academic Journal|2218-273X|Biomolecules (2218-273X)|MDPI Publishing|Y
Academic Journal|0968-0896|Bioorganic & Medicinal Chemistry|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0960-894X|Bioorganic & Medicinal Chemistry Letters|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0045-2068|Bioorganic Chemistry|Academic Press|Y
Academic Journal|0301-4622|Biophysical Chemistry|Elsevier Science|Y
Academic Journal|1793-0480|Biophysical Reviews & Letters|World Scientific Publishing Company|Y
Academic Journal|1349-2942|Biophysics (13492942)|Biophysical Society of Japan General Incorporated Association (BSJ)|Y
Academic Journal|0233-7657|Biopolymers & Cell|Institute of Molecular Biology & Genetics NAS of Ukraine|Y
Academic Journal|2164-5566|Bioprocess|Hans Publishing|Y
Academic Journal|1538-8786|BioProcessing Journal|BioProcessing Journal|Y
Academic Journal|1751-0759|BioPsychoSocial Medicine|BioMed Central|Y
Academic Journal|0185-5751|Bioquimia|Asociacion Mexicana de Bioquimia Clinica, A.C.|Y
Academic Journal|1088-9868|Bioremediation Journal|Taylor & Francis Ltd|Y
Academic Journal|0960-8524|Bioresource Technology|Elsevier Science|Y
Academic Journal|1930-2126|BioResources|North Carolina State University|Y
Academic Journal|1313-2644|BioRisk: Biodiversity & Ecosystem Risk Assessment|Pensoft Publishers|Y
Academic Journal|0006-3568|BioScience|Oxford University Press|Y
Academic Journal|1754-7431|Bioscience Horizons: The National Undergraduate Research Journal|Oxford University Press|Y
Academic Journal|0144-8463|Bioscience Reports|Portland Press Ltd.|Y
Academic Journal|1881-7815|BioScience Trends|International Advancement Center for Medicine & Health Research Co., Ltd|Y
Academic Journal|0956-5663|Biosensors & Bioelectronics|Elsevier Science|Y
Academic Journal|2230-245X|Biosimilars|Dove Medical Press Ltd|Y
Academic Journal|1745-8552|BioSocieties|Palgrave Macmillan Ltd.|Y
Academic Journal|1465-4644|Biostatistics|Oxford University Press|Y
Academic Journal|0303-2647|Biosystems|Elsevier Science|Y
Academic Journal|1537-5129|Biosystems Engineering|Academic Press|Y
Academic Journal|0124-5376|Biota Colombiana|Instituto Alexander von Humboldt|Y
Academic Journal|1052-0295|Biotechnic & Histochemistry|Taylor & Francis Ltd|Y
Academic Journal|0885-4513|Biotechnology & Applied Biochemistry|Wiley-Blackwell|Y
Academic Journal|0734-9750|Biotechnology Advances|Elsevier Science|Y
Academic Journal|1754-6834|Biotechnology for Biofuels|BioMed Central|Y
Academic Journal|2090-3138|Biotechnology Research International|Hindawi Publishing Corporation|Y
Academic Journal|0864-4551|Biotecnologia Aplicada|Elfos Scientiae|Y
Academic Journal|1692-3561|Biotecnolog°a en el Sector Agropecuario y Agroindustrial|Universidad del Cauca|Y
Academic Journal|1609-1841|Biotecnolog°a Vegetal|Instituto de Biotecnologia de las Plantas|Y
Academic Journal|0971-0108|Bioved|Bioved Research & Communication Center|Y
Academic Journal|1398-5647|Bipolar Disorders|Wiley-Blackwell|Y
Magazine|2158-3838|Bird Watching|Madavor Media|
Magazine|0895-495X|Birder's World|Kalmbach Publishing Co.|
Academic Journal|0730-7659|Birth: Issues in Perinatal Care|Wiley-Blackwell|Y
Academic Journal|0006-3835|BIT: Numerical Mathematics|Springer Science & Business Media B.V.|Y
Magazine|1524-5314|Bitch Magazine: Feminist Response to Pop Culture|Bitch Publications|
Academic Journal|2146-7706|Bitlis Eren University Journal of Science & Technology|Bitlis Eren University Journal of Science & Technology|Y
Magazine|1537-338X|BizEd|AACSB International|
Academic Journal|0007-0912|BJA: The British Journal of Anaesthesia|Oxford University Press|Y
Academic Journal|1470-0328|BJOG: An International Journal of Obstetrics & Gynaecology|Wiley-Blackwell|Y
Academic Journal|1464-4096|BJU International|Wiley-Blackwell|Y
Magazine|0882-6595|BLACFAX|R Edward Lee|
Academic Journal|0148-6179|Black American Literature Forum|African American Review|Y
Magazine|0192-3757|Black Collegian|IMDiversity, Inc.|
Magazine|0006-4165|Black Enterprise|Earl G. Graves Publishing Co.|
Magazine|1042-329X|Black Health|Altier Maynard Communications|
Academic Journal|1938-6656|Black History Bulletin|Association for the Study of African American Life & History|Y
Magazine|1522-0524|Black Issues Book Review|Target Market News|
Magazine|0742-0277|Black Issues in Higher Education|Cox Matthews & Associates Inc|
Academic Journal|0006-4246|Black Scholar|Paradigm Publishers, on behalf of The Black Scholar|Y
Academic Journal|1462-3161|Black Theology in Britain: A Journal of Contextual Praxis|Maney Publishing|Y
Academic Journal|1476-9948|Black Theology: An International Journal|Maney Publishing|Y
Academic Journal|0006-4971|Blood|W B Saunders|Y
Academic Journal|1179-9889|Blood & Lymphatic Cancer: Targets & Therapy|Dove Medical Press Ltd|Y
Academic Journal|1079-9796|Blood Cells, Molecules & Diseases|Academic Press|Y
Academic Journal|0803-7051|Blood Pressure|Taylor & Francis Ltd|Y
Academic Journal|0803-8023|Blood Pressure. Supplement|Taylor & Francis Ltd|Y
Academic Journal|0253-5068|Blood Purification|Karger AG|Y
Trade Publication|1067-022X|Bluegrass Now|Bluegrass Now|
Magazine|1527-439X|Blueprint|Democratic Leadership Council|
Academic Journal|1471-2253|BMC Anesthesiology|BioMed Central|Y
Academic Journal|1471-2105|BMC Bioinformatics|BioMed Central|Y
Academic Journal|1741-7007|BMC Biology|BioMed Central|Y
Academic Journal|2046-1682|BMC Biophysics|BioMed Central|Y
Academic Journal|1472-6750|BMC Biotechnology|BioMed Central|Y
Academic Journal|1471-2326|BMC Blood Disorders|BioMed Central|Y
Academic Journal|1471-2407|BMC Cancer|BioMed Central|Y
Academic Journal|1471-2121|BMC Cell Biology|BioMed Central|Y
Academic Journal|1472-6769|BMC Chemical Biology|BioMed Central|Y
Academic Journal|1472-6890|BMC Clinical Pathology|BioMed Central|Y
Academic Journal|1471-213X|BMC Developmental Biology|BioMed Central|Y
Academic Journal|1472-6815|BMC Ear, Nose & Throat Disorders|BioMed Central|Y
Academic Journal|1471-227X|BMC Emergency Medicine|BioMed Central|Y
Academic Journal|1472-6823|BMC Endocrine Disorders|BioMed Central|Y
Academic Journal|1471-2148|BMC Evolutionary Biology|BioMed Central|Y
Academic Journal|1471-2296|BMC Family Practice|BioMed Central|Y
Academic Journal|1471-230X|BMC Gastroenterology|BioMed Central|Y
Academic Journal|1471-2156|BMC Genetics|BioMed Central|Y
Academic Journal|1471-2164|BMC Genomics|BioMed Central|Y
Academic Journal|1472-6963|BMC Health Services Research|BioMed Central|Y
Academic Journal|1471-2172|BMC Immunology|BioMed Central|Y
Academic Journal|1471-2334|BMC Infectious Diseases|BioMed Central|Y
Academic Journal|1472-698X|BMC International Health & Human Rights|BioMed Central|Y
Academic Journal|1471-2350|BMC Medical Genetics|BioMed Central|Y
Academic Journal|1755-8794|BMC Medical Genomics|BioMed Central|Y
Academic Journal|1472-6947|BMC Medical Informatics & Decision Making|BioMed Central|Y
Academic Journal|1756-6649|BMC Medical Physics|BioMed Central|Y
Academic Journal|1471-2288|BMC Medical Research Methodology|BioMed Central|Y
Academic Journal|1741-7015|BMC Medicine|BioMed Central|Y
Academic Journal|1471-2180|BMC Microbiology|BioMed Central|Y
Academic Journal|1471-2199|BMC Molecular Biology|BioMed Central|Y
Academic Journal|1471-2474|BMC Musculoskeletal Disorders|BioMed Central|Y
Academic Journal|1471-2377|BMC Neurology|BioMed Central|Y
Academic Journal|1471-2202|BMC Neuroscience|BioMed Central|Y
Academic Journal|1471-2385|BMC Nuclear Medicine|BioMed Central|Y
Academic Journal|1472-6955|BMC Nursing|BioMed Central|Y
Academic Journal|1472-684X|BMC Palliative Care|BioMed Central|Y
Academic Journal|1471-2229|BMC Plant Biology|BioMed Central|Y
Academic Journal|1471-2393|BMC Pregnancy & Childbirth|BioMed Central|Y
Academic Journal|1753-6561|BMC Proceedings|BioMed Central|Y
Academic Journal|1471-244X|BMC Psychiatry|BioMed Central|Y
Academic Journal|1471-2458|BMC Public Health|BioMed Central|Y
Academic Journal|1756-0500|BMC Research Notes|BioMed Central|Y
Academic Journal|1472-6807|BMC Structural Biology|BioMed Central|Y
Academic Journal|1752-0509|BMC Systems Biology|BioMed Central|Y
Academic Journal|1746-6148|BMC Veterinary Research|BioMed Central|Y
Academic Journal|1472-6874|BMC Women's Health|BioMed Central|Y
Academic Journal|1759-2151|BMJ: British Medical Journal|BMJ Publishing Group|Y
Academic Journal|0959-8146|BMJ: British Medical Journal (International Edition)|BMJ Publishing Group|Y
Academic Journal|1759-2151|BMJ: British Medical Journal (Overseas & Retired Doctors Edition)|BMJ Publishing Group|Y
Academic Journal|1384-6663|Bochumer Philosophisches Jahrbuch fur Antike und Mittelalter|John Benjamins Publishing Co.|Y
Academic Journal|1357-034X|Body & Society|Sage Publications|Y
Academic Journal|0100-3569|Boletim da Sociedade Brasileira de Matematica|Springer Science & Business Media B.V.|Y
Trade Publication|0008-9958|Bolet°n (00089958)|Centro de Estudios Monetarios Latinoamericanos|
Academic Journal||Bolet°n (quincenal)|Centro de Estudios Monetarios Latinoamericanos|Y
Academic Journal||Boletin AMUP|Asociacion Mexicana de Urgenciologos Pediatras A.C.|Y
Academic Journal|2215-9312|Boletin Cient°fico Sapiens Research|Avalurbing|Y
Academic Journal|1405-1303|Boletin Clinico Hospital Infantil del Estado de Sonora|Asociacion Medica del Hospital Infantil del Estado de Sonora A.C.|Y
Academic Journal|0252-841X|Bolet°n de Antropolog°a Americana|Instituto Panamericano de Geografia e Historia|
Academic Journal|1029-2004|Bolet°n de Arqueolog°a PUCP|Pontificia Universidad Catolica del Peru|Y
Academic Journal|0718-8412|Bolet°n de Biodiversidad de Chile|Centro de Estudios de Biodiversidad|Y
Academic Journal|0067-9674|Bolet°n de Filolog°a|Universidad de Chile, Facultad de Filosofia y Humanidades|Y
Academic Journal|1023-7070|Bolet°n de Investigaci¢n|Instituto Tecnologico Pesquero del Peru|Y
Magazine|0213-6333|Boletin de la Asociacion Andaluza de Bibliotecarios|Asociacion Andaluza de Bibliotecarios|
Academic Journal|1405-3322|Bolet°n de la Sociedad Geol¢gica Mexicana|Sociedad Geologica Mexicana|Y
Trade Publication|0186-7229|Bolet°n del CEMLA|Centro de Estudios Monetarios Latinoamericanos|
Academic Journal|0187-4829|Boletin del Colegio Mexicano de Urologia|Colegio Mexicano de Urologia A.C.|Y
Magazine|1606-6979|Bolet°n INS|Instituto Nacional de Salud (Peru)|
Academic Journal|1665-1146|Boletin Medico del Hospital Infantil de Mexico|Departamento de Ediciones Medicas del Hospital Infantil de Mexico Federico Gomez|Y
Academic Journal|1074-2247|Bolivian Studies Journal|University of Pittsburgh, University Library System|Y
Academic Journal|0006-6729|Bollettino di Geofisica Teorica ed Applicata|Istituto Nazionale di Oceanografia e di Geofisica Sperimentale-OGS|Y
Academic Journal|8756-3282|BONE|Elsevier Science|Y
Academic Journal|1179-061X|Bone & Tissue Regeneration Insights|Libertas Academica Ltd.|Y
Academic Journal|2090-2999|Bone Marrow Research|Hindawi Publishing Corporation|Y
Academic Journal|0268-3369|Bone Marrow Transplantation|Nature Publishing Group|Y
Academic Journal|0524-0476|Bonplandia|Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET)|Y
Academic Journal|1098-7371|Book History (Johns Hopkins University Press)|Johns Hopkins University Press|Y
Academic Journal|1098-7371|Book History (Pennsylvania State University Press)|Pennsylvania State University Press|Y
Magazine|1055-4742|Book Links|American Library Association / Booklist Publications|
Magazine|0731-4388|Book Report|ABC-Clio - Library Media Connection|
Academic Journal|0741-6148|Book Research Quarterly|Springer Science & Business Media B.V.|Y
Magazine|0006-7385|Booklist|American Library Association / Booklist Publications|
Academic Journal|0300-9483|Boreas|Wiley-Blackwell|Y
Academic Journal|0006-7806|Borneo Research Bulletin|Borneo Research Council|
Academic Journal|0190-7034|Boston College Environmental Affairs Law Review|Boston College Law School|Y
Academic Journal|0277-5778|Boston College International & Comparative Law Review|Boston College Law School|Y
Academic Journal|2165-5235|Boston College Journal of Law & Social Justice|Boston College Law School|Y
Academic Journal|0161-6587|Boston College Law Review|Boston College Law School|Y
Academic Journal|0276-3583|Boston College Third World Law Journal|Boston College Law School|Y
Magazine|0737-8947|Boston University International Law Journal|Boston University, School of Law|
Academic Journal|0006-8047|Boston University Law Review|Boston University, School of Law|Y
